index,mse,js_per_seq,js_conc,poiss,pr_corr,sp_corr,targets,pred type,eval type,bin_size,data_dir,l_rate,loss_fn,model_fn,num_epochs,window_size,run_dir
0,1.6389542,0.24031988,0.25840052101408245,,0.7704449277953551,0.6300749048111104,NCI-H929,raw,idr,32,datasets/complete/peak_centered/i_3072_w_1/,0.001,multinomialnll_mse_reg,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-o7rkx1qk
0,3.4531946,0.16009098,0.1839590800364868,,0.770444927832339,0.6300749076959699,NCI-H929,scaled,idr,32,datasets/complete/peak_centered/i_3072_w_1/,0.001,multinomialnll_mse_reg,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-o7rkx1qk
0,3.71596,0.33258358,0.34424123559860903,-0.0766272,0.7535341497336376,0.48431493812364224,HG03575,raw,idr,32,datasets/complete/peak_centered/i_3072_w_1/,0.001,multinomialnll_mse_reg,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-o7rkx1qk
0,5.672813,0.1809801,0.20316830503570096,-0.65254456,0.7535341501086151,0.4843149436920124,HG03575,scaled,idr,32,datasets/complete/peak_centered/i_3072_w_1/,0.001,multinomialnll_mse_reg,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-o7rkx1qk
0,3.893551,0.31677634,0.33967976614843415,,0.7511533481097648,0.5516725659120761,PC-3,raw,idr,32,datasets/complete/peak_centered/i_3072_w_1/,0.001,multinomialnll_mse_reg,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-o7rkx1qk
0,6.748654,0.23112313,0.2635562219231608,,0.7511533479448046,0.5516725669380945,PC-3,scaled,idr,32,datasets/complete/peak_centered/i_3072_w_1/,0.001,multinomialnll_mse_reg,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-o7rkx1qk
0,0.83212364,0.2996266,0.33448889477147214,,0.5378032294171432,0.36763367683766,GM21381,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
1,0.8950235,0.34300917,0.3621349502634357,,0.6304888078413335,0.5968424574123169,GM23338,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
2,0.66866845,0.33531943,0.3472139781397065,,0.5940592411625926,0.6194382881587661,HepG2,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
3,1.4917735,0.4008135,0.41626352437131775,,0.5636853932646833,0.4135051063769953,RWPE2,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
4,1.2966093,0.4271715,0.4449355219622751,,0.4138741884521786,0.24705260614778035,HG03575,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
5,0.51903784,0.2530596,0.296131759659798,,0.6271041000657159,0.5735582576009036,K562,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
6,0.9769875,0.49151385,0.49797569215003384,,0.5062482271400339,0.29559277933898664,DND-41,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
7,0.9652036,0.26591805,0.32636280524863337,,0.5785403990351023,0.48708672051503316,GM12878,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
8,0.41979346,0.29828453,0.3085470284934736,,0.6750729447447774,0.6301942164548885,A549,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
9,0.8254391,0.3979664,0.40769415705846884,,0.6280441618485101,0.40185744451982014,HCT116,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
10,1.3844763,0.44151604,0.45645855617938513,,0.5309151283241074,0.32995757154881256,IMR-90,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
11,0.73118895,0.28206077,0.31429637532451676,,0.601393467703912,0.4927626967494916,NCI-H929,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
12,0.51337326,0.41604584,0.41510528036213057,,0.5889599812401822,0.4246320227880398,Panc1,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
13,1.9042389,0.43375468,0.47370409871478913,,0.5058678912017156,0.29245290004285335,PC-3,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
14,1.0682791,0.4192238,0.4403262133117742,,0.5818041565911696,0.33404281502097016,MCF,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,1.6679529,0.19379137,0.2458463136363046,,0.5378032293994995,0.3676336768396177,GM21381,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
1,1.7688843,0.36583865,0.38231065514134827,,0.630488807842033,0.596842457426525,GM23338,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
2,1.5554894,0.34662473,0.3670219697586958,,0.594059241149335,0.6194382881617397,HepG2,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
3,1.9509163,0.21513353,0.26721339183972076,,0.5636853932505943,0.41350510637732957,RWPE2,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
4,1.9663107,0.19259787,0.23847818834904994,,0.41387418844876317,0.24705260615133637,HG03575,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
5,1.2677487,0.23032491,0.2635769425908979,,0.6271041000535691,0.5735582575880277,K562,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
6,1.9504714,0.31345442,0.36422230238063763,,0.5062482271617114,0.29559277936444694,DND-41,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
7,1.4917362,0.21939127,0.2682447413518348,,0.5785403990055443,0.4870867205500826,GM12878,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
8,1.5104313,0.30742723,0.3373651111336505,,0.6750729447430677,0.630194216444695,A549,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
9,1.6918575,0.24608667,0.30225376002337023,,0.6280441618321757,0.4018574445249611,HCT116,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
10,1.8339485,0.26487702,0.31353961156042737,,0.5309151283059401,0.3299575715457534,IMR-90,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
11,1.6454829,0.24132212,0.27748911365857976,,0.6013934676955043,0.49276269675106443,NCI-H929,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
12,1.2800486,0.28752407,0.3231521550210405,,0.5889599812663103,0.42463202279213075,Panc1,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
13,2.1511958,0.26246518,0.3204909967059511,,0.5058678912099087,0.29245290005144287,PC-3,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
14,1.8663822,0.26794246,0.32457800574739604,,0.5818041565992966,0.3340428150509726,MCF,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.8235939,0.30291137,0.33362514294535156,,0.7693294620724409,0.5667106977188576,MCF,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,5.2680397,0.24594831,0.2855846374841111,,0.7693294621019194,0.5667106970817278,MCF,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,1.9801049,0.23496717,0.2658879717418565,,0.8348627102283978,0.679584127416723,Panc1,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.8699496,0.21248195,0.2496796283746323,,0.8348627101878994,0.6795841292105179,Panc1,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.1051896,0.23618194,0.2640663868996129,,0.7927939092874231,0.6680283245354535,GM12878,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,4.00111,0.20929141,0.2363272737850276,-0.37022987,0.7927939093245542,0.6680283235971516,GM12878,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.3850439,0.24774109,0.2686664834109652,,0.8048688063467015,0.6055695093526656,GM21381,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.4945624,0.1979199,0.22812114803772315,,0.8048688063316793,0.6055695089037008,GM21381,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.0236683,0.2653064,0.294548176853273,,0.8431731718461515,0.6244190460155901,HCT116,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.990069,0.21454492,0.2534623300169425,,0.8431731718519082,0.6244190482619139,HCT116,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.387997,0.2636022,0.29541164429345,,0.7380321371678987,0.6685115984258334,HepG2,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,4.135192,0.2625571,0.2894295604344213,,0.7380321371597094,0.6685115973983183,HepG2,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.0104983,0.30146345,0.3189807047598916,,0.7779416508920676,0.5854777319121198,IMR-90,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,5.603156,0.22603734,0.2501919128996994,,0.7779416508973768,0.5854777324355005,IMR-90,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,5.817667,0.32004696,0.35340097580992513,,0.7739339023968885,0.5542739041770204,DND-41,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,7.398316,0.2730712,0.31697304903500023,,0.7739339023485047,0.5542739037579928,DND-41,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,1.5969453,0.220961,0.25664074809218057,,0.7647656153875895,0.6697291998169149,K562,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.9642134,0.20160177,0.23623131905221736,,0.7647656154257051,0.6697291997536842,K562,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.8822553,0.3158458,0.33111648207898225,,0.790746762260298,0.5732965741396232,RWPE2,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,6.1215067,0.21397918,0.2383137039846465,,0.7907467622641232,0.5732965747841736,RWPE2,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.1721683,0.26074675,0.28627359617837006,,0.7855976384880666,0.7025658569719061,GM23338,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,4.131864,0.2730593,0.29522845772847056,,0.7855976385081669,0.7025658575293579,GM23338,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,1.5646716,0.21908316,0.2553733986044858,,0.8038922055984278,0.7051311809996554,A549,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.8212924,0.23563889,0.27076366182538264,,0.8038922056153045,0.7051311800777202,A549,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,1.5520995,0.23484762,0.256382472989045,,0.7935421443496053,0.6528340711824849,NCI-H929,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,2.8211606,0.21727967,0.24025233131849494,,0.7935421443521956,0.6528340701329097,NCI-H929,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.2214923,0.31161422,0.3251409284693009,,0.7918111056455953,0.5110889724169846,HG03575,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,4.0591803,0.19219358,0.2170560164357883,,0.7918111056191514,0.5110889698522969,HG03575,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,3.6581278,0.3131039,0.3333568142528176,,0.7639395384195641,0.5691602137226061,PC-3,raw,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,5.804567,0.23930302,0.2656802232221862,,0.7639395384032684,0.5691602129924284,PC-3,scaled,idr,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,pearsonr_mse,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-toxkgpzd
0,155067040.0,0.5715687,0.5679137590277451,,0.5474666814440864,0.3689129431310253,GM21381,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
1,251032380.0,0.5777491,0.5554408209924538,,0.621844285886362,0.5936175482609266,GM23338,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
2,137055040.0,0.5425008,0.5023722401752205,,0.5925864969173249,0.6202952942657176,HepG2,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
3,206870860.0,0.60782945,0.5737605180378808,,0.5680013101206027,0.42769430636693495,RWPE2,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
4,155153040.0,0.5202891,0.5310558076364784,,0.416837509456708,0.2502372748342793,HG03575,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
5,194785980.0,0.58592254,0.5816414571106686,,0.628979509380561,0.5832869855606696,K562,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
6,93734060.0,0.6378745,0.6114534730950962,,0.5064113238694607,0.3092992625233123,DND-41,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
7,152556420.0,0.5841278,0.5627748030048029,,0.5868978006845166,0.49928435529392,GM12878,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
8,175195170.0,0.55617076,0.588373739765958,,0.6754311310171914,0.6394551399331976,A549,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
9,140085060.0,0.61448735,0.5942200255900636,,0.6326618032224022,0.4156847112891615,HCT116,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
10,138085000.0,0.5899566,0.5490170896767753,,0.5251081318730845,0.3325426279432296,IMR-90,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
11,165238900.0,0.58185214,0.5622528910920889,,0.6003163983256733,0.4914600809721147,NCI-H929,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
12,163917600.0,0.60513425,0.6103727535383799,,0.5912899725157535,0.42743296266352615,Panc1,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
13,186323300.0,0.6158956,0.5796283043920831,,0.5077906191822961,0.3015526204000591,PC-3,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
14,162942350.0,0.62906945,0.601666627269261,,0.5814241721293709,0.346882581822295,MCF,raw,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
0,39.22467,0.5795954,0.597500699812986,,0.5474666814339262,0.3689129431306656,GM21381,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
1,9.917769,0.33155856,0.3961770506174526,,-0.6218442858843206,-0.593617548261118,GM23338,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
2,18.16153,0.40695667,0.46481608460749496,,-0.5925864969264706,-0.6202952942633877,HepG2,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
3,37.312798,0.3732042,0.4264362616511936,,-0.5680013101385077,-0.42769430636918676,RWPE2,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
4,4.410101,0.44633627,0.48302551681335326,,0.4168375094546709,0.2502372748321524,HG03575,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
5,5.1297317,0.34458268,0.40001571594597246,,-0.6289795093663936,-0.583286985569313,K562,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
6,33.34817,0.38526526,0.4252837538131459,,-0.5064113238619043,-0.3092992625257671,DND-41,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
7,20.120085,0.3848453,0.42808031002049135,,-0.5868978006896803,-0.4992843553032638,GM12878,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
8,6.3142996,0.32188368,0.3950073089406272,,-0.6754311310239939,-0.6394551399337407,A549,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
9,31.37488,0.33881366,0.4031150979297089,,-0.6326618032274719,-0.41568471129213397,HCT116,scaled,whole,1,datasets/complete/peak_centered/i_3072_w_1/,0.001,basenjipearsonr,bpnet,100,2048,/home/shush/profile/QuantPred/paper_runs/bpnet/bin_loss_40/run-20211013_133014-39uvdbs0
